ID,GROUP,DATE,AGE,Gender,MEMORIZATION,GRIT,TEAMWORK,DISCIPLINE,SELF ESTEEM,CREATIVITY,LANGUAGE
628,F,3/4/2016,16,2,,,,,,,

501,E,3/12/2016,14,2,4,6,6,5,6,5,6

502,E,3/12/2016,14,2,4,5,6,5,4,4,6

503,E,3/12/2016,15,2,3,5,6,5,4,4,5

504,E,3/12/2016,16,2,6,6,6,5,6,5,7

505,E,3/12/2016,14,2,4,5,6,6,5,4,6

506,E,3/12/2016,14,2,,,,,,,

507,E,3/12/2016,15,2,5,6,6,5,5,6,5

508,E,3/12/2016,15,2,3,5,5,6,4,3,5

516,E,3/12/2016,15,2,4,5,6,5,5,5,5

509,E,3/12/2016,15,2,4,6,5,6,5,4,6

510,E,3/12/2016,13,2,,,,,,,

511,E,3/12/2016,14,2,4,5,6,5,5,4,5

512,E,3/12/2016,15,2,4,4,5,5,4,5,5

514,E,3/12/2016,11,2,5,5,6,5,5,5,5

515,E,3/12/2016,13,2,4,5,5,5,5,4,5

501,E,3/13/2016,14,2,6,5,6,4,5,4,5

502,E,3/13/2016,14,2,,,,,,,

503,E,3/13/2016,15,2,,,,,,,

504,E,3/13/2016,16,2,6,5,6,5,5,4,7

505,E,3/13/2016,14,2,5,5,5,4,4,4,5

506,E,3/13/2016,14,2,,,,,,,

507,E,3/13/2016,15,2,,,,,,,

508,E,3/13/2016,15,2,5,5,6,4,5,5,7

516,E,3/13/2016,15,2,4,4,4,4,5,4,4

509,E,3/13/2016,15,2,,,,,,,

510,E,3/13/2016,13,2,,,,,,,

511,E,3/13/2016,14,2,5,5,5,4,5,5,5

512,E,3/13/2016,15,2,,,,,,,

514,E,3/13/2016,11,2,4,5,5,4,5,5,5

515,E,3/13/2016,13,2,4,5,5,4,4,4,4

601,F,3/7/2016,15,2,5,7,4,4,5,4,5

602,F,3/7/2016,16,2,2,5,2,3,3,2,3

603,F,3/7/2016,16,2,4,7,4,5,5,4,4

604,F,3/7/2016,15,2,,,,,,,

605,F,3/7/2016,15,2,3,5,3,4,3,2,3

606,F,3/7/2016,12,2,3,5,3,3,3,2,3

607,F,3/7/2016,17,2,5,6,5,5,5,4,5

608,F,3/7/2016,16,2,2,3,2,1,2,2,2

609,F,3/7/2016,16,2,3,5,3,5,3,2,3

610,F,3/7/2016,14,2,5,7,4,4,5,4,5

611,F,3/7/2016,17,2,3,4,3,5,3,3,2

612,F,3/7/2016,16,2,2,5,4,5,3,3,2

613,F,3/7/2016,11,2,5,6,4,4,5,4,5

614,F,3/7/2016,13,2,4,5,4,5,4,4,4

615,F,3/7/2016,15,2,2,5,3,3,2,2,2

601,F,3/9/2016,15,2,6,5,5,5,4,4,5

602,F,3/9/2016,16,2,4,5,4,5,3,3,3

603,F,3/9/2016,16,2,4,5,3,4,3,3,4

604,F,3/9/2016,15,2,4,5,3,3,3,3,3

605,F,3/9/2016,15,2,4,5,3,3,3,3,3

606,F,3/9/2016,12,2,4,5,4,3,3,3,3

607,F,3/9/2016,17,2,5,6,5,5,4,4,4

608,F,3/9/2016,16,2,4,5,3,3,3,3,3

609,F,3/9/2016,16,2,4,5,3,3,4,3,3

610,F,3/9/2016,14,2,6,7,5,5,3,4,5

611,F,3/9/2016,17,2,4,5,3,3,3,3,3

612,F,3/9/2016,16,2,4,5,3,3,3,3,3

613,F,3/9/2016,11,2,6,6,4,4,4,4,4

614,F,3/9/2016,13,2,4,5,4,4,3,4,4

615,F,3/9/2016,15,2,4,5,3,3,3,3,3

628,F,3/9/2016,16,2,,,,,,,

601,F,3/11/2016,15,2,4,7,5,5,5,4,4

602,F,3/11/2016,16,2,3,5,3,4,3,2,3

603,F,3/11/2016,16,2,4,5,4,4,5,4,4

604,F,3/11/2016,15,2,2,5,3,4,2,2,2

605,F,3/11/2016,15,2,3,5,3,5,3,2,3

606,F,3/11/2016,12,2,3,5,3,4,3,3,3

607,F,3/11/2016,17,2,4,5,5,5,5,5,4

608,F,3/11/2016,16,2,2,5,3,3,2,2,2

609,F,3/11/2016,16,2,3,5,3,4,3,3,3

610,F,3/11/2016,14,2,4,7,5,4,5,4,4

611,F,3/11/2016,17,2,3,5,4,4,3,3,3

612,F,3/11/2016,16,2,3,5,3,4,2,2,2

613,F,3/11/2016,11,2,4,7,4,3,5,4,4

614,F,3/11/2016,13,2,4,7,4,5,4,4,3

615,F,3/11/2016,15,2,2,5,3,4,2,2,2

501,E,3/19/2016,14,2,7,6,6,6,7,6,7

502,E,3/19/2016,14,2,7,6,6,6,6,5,6

503,E,3/19/2016,15,2,6,5,6,6,5,5,5

504,E,3/19/2016,16,2,7,7,6,6,7,6,7

505,E,3/19/2016,14,2,6,5,6,6,5,5,6

506,E,3/19/2016,14,2,7,7,6,6,6,6,5

507,E,3/19/2016,15,2,,,,,,,

508,E,3/19/2016,15,2,5,6,6,6,4,5,6

516,E,3/19/2016,15,2,6,6,5,6,6,5,5

509,E,3/19/2016,15,2,7,6,6,7,6,5,6

510,E,3/19/2016,13,2,,,,,,,

511,E,3/19/2016,14,2,7,5,6,6,5,5,6

512,E,3/19/2016,15,2,5,4,5,6,4,5,5

514,E,3/19/2016,11,2,7,7,6,6,6,6,5

515,E,3/19/2016,13,2,6,5,6,6,5,5,6

501,E,3/20/2016,14,2,6,6,6,5,5,4,5

502,E,3/20/2016,14,2,5,6,6,5,4,4,6

503,E,3/20/2016,15,2,4,5,4,4,4,4,4

504,E,3/20/2016,16,2,6,6,6,5,5,5,7

505,E,3/20/2016,14,2,4,5,5,4,4,4,4

506,E,3/20/2016,14,2,,,,,,,

507,E,3/20/2016,15,2,,,,,,,

508,E,3/20/2016,15,2,5,6,5,4,4,4,6

516,E,3/20/2016,15,2,4,5,4,4,4,5,4

509,E,3/20/2016,15,2,5,5,6,5,5,5,6

510,E,3/20/2016,13,2,,,,,,,

511,E,3/20/2016,14,2,6,6,4,3,5,4,6

512,E,3/20/2016,15,2,,,,,,,

514,E,3/20/2016,11,2,5,6,5,3,5,5,6

515,E,3/20/2016,13,2,5,6,4,3,5,5,6

601,F,3/14/2016,15,2,5,7,6,4,5,4,5

602,F,3/14/2016,16,2,2,5,3,3,2,2,2

603,F,3/14/2016,16,2,4,7,6,4,5,4,4

604,F,3/14/2016,15,2,2,7,3,3,3,2,2

605,F,3/14/2016,15,2,3,7,3,4,3,3,3

606,F,3/14/2016,12,2,3,7,3,4,4,3,3

607,F,3/14/2016,17,2,,,,,,,

608,F,3/14/2016,16,2,2,5,3,3,2,2,2

609,F,3/14/2016,16,2,3,5,4,4,3,3,3

610,F,3/14/2016,14,2,5,7,6,4,5,4,5

611,F,3/14/2016,17,2,4,5,4,5,3,3,5

612,F,3/14/2016,16,2,3,5,3,5,3,3,3

613,F,3/14/2016,11,2,5,7,4,4,5,5,5

614,F,3/14/2016,13,2,4,7,4,5,4,4,4

615,F,3/14/2016,15,2,,,,,,,

601,F,3/16/2016,15,2,4,5,4,4,2,4,3

602,F,3/16/2016,16,2,2,4,2,2,1,2,2

603,F,3/16/2016,16,2,4,6,3,3,2,4,3

604,F,3/16/2016,15,2,,,,,,,

607,F,3/16/2016,17,2,4,7,4,4,2,4,3

608,F,3/16/2016,16,2,2,4,2,2,1,2,2

609,F,3/16/2016,16,2,1,4,2,2,1,2,2

610,F,3/16/2016,14,2,4,5,3,3,2,4,3

611,F,3/16/2016,17,2,1,4,2,2,1,2,2

612,F,3/16/2016,16,2,1,4,2,2,1,2,2

613,F,3/16/2016,11,2,4,5,3,3,2,4,3

614,F,3/16/2016,13,2,3,5,3,3,2,4,3

615,F,3/16/2016,15,2,2,4,2,2,2,2,2

624,F,3/16/2016,16,2,4,5,3,3,2,4,3

626,F,3/16/2016,,2,,,,,,,

628,F,3/16/2016,16,2,1,4,2,2,1,2,2

601,F,3/18/2016,15,2,5,7,5,4,5,4,5

602,F,3/18/2016,16,2,2,5,3,3,2,3,2

603,F,3/18/2016,16,2,5,7,5,4,5,4,4

604,F,3/18/2016,15,2,,,,,,,

605,F,3/18/2016,15,2,3,7,3,4,3,3,3

606,F,3/18/2016,12,2,3,7,3,4,3,3,3

607,F,3/18/2016,17,2,6,7,5,4,5,5,5

608,F,3/18/2016,16,2,2,5,3,3,2,2,2

609,F,3/18/2016,16,2,2,4,3,2,3,3,2

610,F,3/18/2016,14,2,6,7,5,4,5,4,5

611,F,3/18/2016,17,2,4,5,4,5,3,3,3

612,F,3/18/2016,16,2,2,5,3,4,2,2,2

613,F,3/18/2016,11,2,5,7,4,4,5,4,5

614,F,3/18/2016,13,2,5,7,4,5,4,4,4

615,F,3/18/2016,15,2,,,,,,,

501,E,3/26/2016,14,2,7,7,6,6,6,6,6

502,E,3/26/2016,14,2,7,6,6,6,6,5,7

503,E,3/26/2016,15,2,6,5,6,6,5,5,6

504,E,3/26/2016,16,2,7,7,6,6,5,6,7

505,E,3/26/2016,14,2,7,5,6,6,5,5,6

506,E,3/26/2016,14,2,7,7,6,6,6,5,6

507,E,3/26/2016,15,2,,,,,,,

508,E,3/26/2016,15,2,7,6,6,6,4,5,6

516,E,3/26/2016,15,2,6,5,6,5,5,5,5

509,E,3/26/2016,15,2,7,6,6,6,5,6,6

510,E,3/26/2016,13,2,,,,,,,

511,E,3/26/2016,14,2,7,6,5,6,5,5,6

512,E,3/26/2016,15,2,,,,,,,

514,E,3/26/2016,11,2,7,6,6,6,6,6,6

515,E,3/26/2016,13,2,6,5,6,5,5,6,5

501,E,3/27/2016,14,2,,,,,,,

502,E,3/27/2016,14,2,,,,,,,

503,E,3/27/2016,15,2,,,,,,,

504,E,3/27/2016,16,2,,,,,,,

505,E,3/27/2016,14,2,,,,,,,

506,E,3/27/2016,14,2,,,,,,,

507,E,3/27/2016,15,2,,,,,,,

508,E,3/27/2016,15,2,,,,,,,

516,E,3/27/2016,15,2,,,,,,,

509,E,3/27/2016,15,2,,,,,,,

510,E,3/27/2016,13,2,,,,,,,

511,E,3/27/2016,14,2,,,,,,,

512,E,3/27/2016,15,2,,,,,,,

514,E,3/27/2016,11,2,,,,,,,

515,E,3/27/2016,13,2,,,,,,,

601,F,3/21/2016,15,2,5,7,4,4,5,4,5

602,F,3/21/2016,16,2,2,5,3,4,2,2,2

603,F,3/21/2016,16,2,4,7,4,5,4,4,4

604,F,3/21/2016,15,2,2,5,3,4,3,2,2

605,F,3/21/2016,15,2,3,7,3,4,3,3,3

606,F,3/21/2016,12,2,3,5,3,4,3,3,3

607,F,3/21/2016,17,2,5,7,4,4,5,5,5

608,F,3/21/2016,16,2,2,5,3,3,2,2,2

609,F,3/21/2016,16,2,,,,,,,

610,F,3/21/2016,14,2,5,7,3,3,5,4,5

611,F,3/21/2016,17,2,3,5,3,5,3,3,3

612,F,3/21/2016,16,2,,,,,,,

613,F,3/21/2016,11,2,5,7,4,3,5,4,5

614,F,3/21/2016,13,2,4,7,3,5,4,4,4

615,F,3/21/2016,15,2,,,,,,,

601,F,3/23/2016,15,2,5,5,4,4,4,5,4

602,F,3/23/2016,16,2,4,5,4,4,3,4,3

603,F,3/23/2016,16,2,4,5,3,3,3,4,3

604,F,3/23/2016,15,2,4,4,4,3,4,4,3

605,F,3/23/2016,15,2,4,4,3,3,3,4,3

606,F,3/23/2016,12,2,4,5,4,3,3,4,3

607,F,3/23/2016,17,2,5,5,4,4,4,5,4

608,F,3/23/2016,16,2,4,5,3,3,3,4,3

609,F,3/23/2016,16,2,4,5,3,3,3,4,3

610,F,3/23/2016,14,2,4,5,4,4,4,5,4

611,F,3/23/2016,17,2,4,5,3,3,3,4,3

612,F,3/23/2016,16,2,4,5,3,3,3,4,3

613,F,3/23/2016,11,2,5,5,4,4,4,5,4

614,F,3/23/2016,13,2,4,5,3,3,3,4,3

615,F,3/23/2016,15,2,4,4,3,4,3,3,3

501,E,4/2/2016,14,2,7,7,7,6,6,5,6

502,E,4/2/2016,14,2,7,5,7,6,5,5,6

503,E,4/2/2016,15,2,,,,,,,

504,E,4/2/2016,16,2,7,7,7,6,6,6,7

505,E,4/2/2016,14,2,7,5,6,6,5,6,6

506,E,4/2/2016,14,2,7,7,7,6,6,6,5

507,E,4/2/2016,15,2,,,,,,,

508,E,4/2/2016,15,2,7,5,5,6,4,5,6

516,E,4/2/2016,15,2,7,6,6,6,6,5,6

509,E,4/2/2016,15,2,7,6,7,6,6,5,6

510,E,4/2/2016,13,2,6,5,4,6,4,4,5

511,E,4/2/2016,14,2,7,6,6,5,5,6,6

512,E,4/2/2016,15,2,,,,,,,

514,E,4/2/2016,11,2,7,6,7,6,6,6,7

515,E,4/2/2016,13,2,7,6,6,5,5,6,6

501,E,4/3/2016,14,2,,,,,,,

502,E,4/3/2016,14,2,5,5,6,4,5,4,6

503,E,4/3/2016,15,2,4,5,5,4,4,4,5

504,E,4/3/2016,16,2,6,5,6,4,5,4,7

505,E,4/3/2016,14,2,5,5,5,4,5,5,5

506,E,4/3/2016,14,2,,,,,,,

507,E,4/3/2016,15,2,,,,,,,

508,E,4/3/2016,15,2,6,6,5,4,5,4,7

516,E,4/3/2016,15,2,,,,,,,

509,E,4/3/2016,15,2,,,,,,,

510,E,4/3/2016,13,2,,,,,,,

511,E,4/3/2016,14,2,,,,,,,

512,E,4/3/2016,15,2,,,,,,,

514,E,4/3/2016,11,2,,,,,,,

515,E,4/3/2016,13,2,5,6,5,4,5,4,5

601,F,3/28/2016,15,2,5,6,5,5,5,4,5

602,F,3/28/2016,16,2,3,5,3,3,3,2,3

603,F,3/28/2016,16,2,5,6,4,5,5,4,4

604,F,3/28/2016,15,2,,,,,,,

605,F,3/28/2016,15,2,3,5,3,4,3,2,3

606,F,3/28/2016,12,2,3,5,3,4,3,3,3

607,F,3/28/2016,17,2,5,6,5,4,5,5,5

608,F,3/28/2016,16,2,,,,,,,

609,F,3/28/2016,16,2,,,,,,,

610,F,3/28/2016,14,2,,,,,,,

611,F,3/28/2016,17,2,,,,,,,

612,F,3/28/2016,16,2,,,,,,,

613,F,3/28/2016,11,2,5,6,5,4,5,4,5

614,F,3/28/2016,13,2,4,5,4,5,4,4,4

615,F,3/28/2016,15,2,,,,,,,

601,F,3/30/2016,15,2,6,6,4,4,4,5,4

602,F,3/30/2016,16,2,4,5,4,4,3,4,3

603,F,3/30/2016,16,2,4,5,3,3,3,4,3

604,F,3/30/2016,15,2,4,4,3,3,3,4,3

605,F,3/30/2016,12,2,4,5,4,3,3,4,3

606,F,3/30/2016,15,2,4,5,3,4,4,4,3

607,F,3/30/2016,17,2,6,6,4,4,4,5,4

608,F,3/30/2016,16,2,4,5,3,2,3,4,3

609,F,3/30/2016,16,2,4,5,3,3,3,4,3

610,F,3/30/2016,14,2,5,6,4,4,4,5,4

611,F,3/30/2016,17,2,5,5,3,3,3,4,3

612,F,3/30/2016,16,2,4,5,3,3,3,4,3

613,F,3/30/2016,11,2,5,6,4,4,4,5,4

614,F,3/30/2016,13,2,4,5,3,3,3,4,3

615,F,3/30/2016,15,2,4,5,3,3,3,4,3

601,F,4/1/2016,15,2,5,7,5,4,5,4,5

602,F,4/1/2016,16,2,,,,,,,

603,F,4/1/2016,16,2,4,6,5,5,5,4,4

604,F,4/1/2016,15,2,3,5,3,4,2,2,2

605,F,4/1/2016,15,2,3,5,4,4,3,3,2

606,F,4/1/2016,12,2,3,5,3,4,3,3,3

607,F,4/1/2016,17,2,5,7,5,5,5,5,5

608,F,4/1/2016,16,2,3,5,3,3,3,2,2

609,F,4/1/2016,16,2,3,5,3,4,3,3,3

610,F,4/1/2016,14,2,5,7,5,4,5,4,5

611,F,4/1/2016,17,2,4,7,4,4,3,4,3

612,F,4/1/2016,16,2,3,5,3,4,3,2,3

613,F,4/1/2016,11,2,5,7,4,4,5,5,5

614,F,4/1/2016,13,2,4,5,5,5,5,4,4

615,F,4/1/2016,15,2,3,5,2,4,2,2,2

601,F,4/4/2016,15,2,5,6,5,4,5,4,5

602,F,4/4/2016,16,2,3,5,3,4,2,2,3

603,F,4/4/2016,16,2,5,5,5,5,5,4,5

604,F,4/4/2016,15,2,2,5,3,4,2,2,2

605,F,4/4/2016,15,2,3,5,3,4,3,2,3

606,F,4/4/2016,12,2,3,5,3,4,3,3,3

607,F,4/4/2016,17,2,5,6,5,5,5,5,5

608,F,4/4/2016,16,2,2,5,3,3,2,2,2

609,F,4/4/2016,16,2,3,5,4,4,3,3,3

610,F,4/4/2016,14,2,5,6,5,4,5,4,5

611,F,4/4/2016,17,2,3,5,4,3,3,3,3

612,F,4/4/2016,16,2,2,5,3,4,3,2,3

613,F,4/4/2016,11,2,5,6,5,4,5,4,5

614,F,4/4/2016,13,2,4,5,4,5,4,3,4

615,F,4/4/2016,15,2,2,4,3,4,2,2,2

601,F,4/6/2016,15,2,6,6,4,5,4,5,5

602,F,4/6/2016,16,2,4,4,4,4,3,4,4

603,F,4/6/2016,16,2,5,5,4,4,3,4,4

604,F,4/6/2016,15,2,4,5,3,4,4,4,4

605,F,4/6/2016,15,2,4,4,3,4,3,4,4

606,F,4/6/2016,12,2,5,5,4,4,3,4,4

607,F,4/6/2016,17,2,6,6,4,5,4,5,4

608,F,4/6/2016,16,2,4,5,3,4,3,4,4

609,F,4/6/2016,16,2,,,,,,,

610,F,4/6/2016,14,2,5,5,4,5,4,4,5

611,F,4/6/2016,17,2,5,5,4,5,3,4,5

612,F,4/6/2016,16,2,4,5,4,4,3,4,4

613,F,4/6/2016,11,2,5,6,4,4,4,5,4

614,F,4/6/2016,13,2,4,5,4,4,3,4,4

615,F,4/6/2016,15,2,4,4,3,4,3,4,4

601,F,5/4/2016,15,2,6,6,5,5,4,5,5

602,F,5/4/2016,16,2,4,4,5,4,3,4,4

603,F,5/4/2016,16,2,5,5,5,4,3,5,4

604,F,5/4/2016,15,2,4,5,4,4,4,4,4

605,F,5/4/2016,15,2,4,4,4,4,3,4,4

606,F,5/4/2016,12,2,5,5,5,4,3,4,4

607,F,5/4/2016,17,2,6,6,5,5,4,5,4

608,F,5/4/2016,16,2,4,5,4,4,3,4,4

609,F,5/4/2016,16,2,,,,,,,

610,F,5/4/2016,14,2,5,5,5,5,4,5,5

611,F,5/4/2016,17,2,5,5,5,5,3,4,5

612,F,5/4/2016,16,2,5,5,4,4,4,4,4

613,F,5/4/2016,11,2,5,6,5,4,4,5,4

614,F,5/4/2016,13,2,4,5,5,4,3,4,4

615,F,5/4/2016,15,2,4,4,5,4,4,4,4

601,F,5/6/2016,15,2,5,6,5,5,5,5,6

602,F,5/6/2016,16,2,3,5,3,4,3,3,3

603,F,5/6/2016,16,2,5,6,5,4,5,5,5

604,F,5/6/2016,15,2,3,5,3,4,3,3,3

605,F,5/6/2016,15,2,3,5,3,4,3,3,3

606,F,5/6/2016,12,2,3,5,4,4,4,5,3

607,F,5/6/2016,17,2,5,6,5,5,5,5,5

608,F,5/6/2016,17,2,3,5,4,4,3,3,3

609,F,5/6/2016,16,2,,,,,,,

610,F,5/6/2016,14,2,5,5,5,4,5,4,5

611,F,5/6/2016,17,2,4,5,5,5,5,5,4

612,F,5/6/2016,16,2,3,4,3,4,3,3,6

613,F,5/6/2016,11,2,5,6,5,4,5,5,5

614,F,5/6/2016,13,2,4,5,5,5,4,4,4

615,F,5/6/2016,15,2,3,5,3,4,3,3,3

501,E,5/7/2016,14,2,7,7,6,6,7,6,7

502,E,5/7/2016,14,2,7,6,6,6,5,6,7

503,E,5/7/2016,15,2,,,,,,,

504,E,5/7/2016,16,2,7,7,7,6,7,7,7

505,E,5/7/2016,14,2,,,,,,,

506,E,5/7/2016,14,2,,,,,,,

507,E,5/7/2016,15,2,,,,,,,

508,E,5/7/2016,15,2,7,5,6,6,4,5,7

516,E,5/7/2016,15,2,7,6,6,6,5,6,7

509,E,5/7/2016,15,2,7,6,6,6,6,6,7

510,E,5/7/2016,13,2,,,,,,,

511,E,5/7/2016,14,2,7,5,5,5,5,5,6

512,E,5/7/2016,15,2,7,6,6,6,6,6,7

514,E,5/7/2016,11,2,7,6,6,6,6,6,7

515,E,5/7/2016,13,2,7,5,6,6,5,6,7

501,E,5/8/2016,14,2,6,6,5,5,5,4,5

502,E,5/8/2016,14,2,5,5,6,5,5,5,6

503,E,5/8/2016,15,2,,,,,,,

504,E,5/8/2016,16,2,6,6,6,5,5,5,7

505,E,5/8/2016,14,2,5,5,5,5,4,4,4

506,E,5/8/2016,14,2,6,7,6,5,5,5,4

507,E,5/8/2016,15,2,,,,,,,

508,E,5/8/2016,15,2,5,6,5,4,5,4,7

516,E,5/8/2016,15,2,4,5,5,4,4,4,4

509,E,5/8/2016,15,2,5,6,6,5,5,5,6

510,E,5/8/2016,13,2,,,,,,,

511,E,5/8/2016,14,2,4,5,5,3,5,4,4

512,E,5/8/2016,15,2,5,7,5,4,4,4,4

514,E,5/8/2016,11,2,5,6,5,4,5,4,5

515,E,5/8/2016,13,2,,,,,,,

601,F,5/9/2016,15,2,5,6,5,5,5,4,5

602,F,5/9/2016,16,2,3,5,3,4,3,2,3

603,F,5/9/2016,16,2,5,6,5,4,5,4,5

604,F,5/9/2016,15,2,,,,,,,

605,F,5/9/2016,15,2,3,5,3,4,3,2,3

606,F,5/9/2016,12,2,3,5,4,4,4,5,3

607,F,5/9/2016,17,2,5,6,5,5,5,5,5

608,F,5/9/2016,17,2,3,5,3,3,3,3,3

609,F,5/9/2016,16,2,3,5,4,5,3,3,3

610,F,5/9/2016,14,2,,,,,,,

611,F,5/9/2016,17,2,4,5,4,4,5,5,4

612,F,5/9/2016,16,2,,,,,,,

613,F,5/9/2016,11,2,5,6,5,4,5,4,5

614,F,5/9/2016,13,2,4,4,4,5,4,4,4

615,F,5/9/2016,15,2,3,5,3,4,3,2,3

601,F,5/11/2016,15,2,6,6,5,5,6,5,6

602,F,5/11/2016,16,2,,,,,,,

603,F,5/11/2016,16,2,5,5,5,4,4,5,5

604,F,5/11/2016,15,2,4,5,4,4,4,4,5

605,F,5/11/2016,15,2,4,4,4,4,4,4,5

606,F,5/11/2016,12,2,5,5,5,4,4,4,5

607,F,5/11/2016,17,2,6,6,5,5,4,5,5

608,F,5/11/2016,16,2,4,5,4,4,4,4,6

609,F,5/11/2016,16,2,5,5,4,4,4,4,5

610,F,5/11/2016,14,2,5,5,5,5,4,5,6

611,F,5/11/2016,17,2,5,5,5,5,5,4,6

612,F,5/11/2016,16,2,5,5,4,4,4,4,5

613,F,5/11/2016,11,2,5,6,5,4,4,5,5

614,F,5/11/2016,13,2,5,5,5,4,4,4,5

615,F,5/11/2016,15,2,4,4,5,4,4,4,5

601,F,5/13/2016,15,2,6,6,5,5,5,4,5

602,F,5/13/2016,16,2,,,,,,,

603,F,5/13/2016,16,2,5,6,5,4,5,4,5

604,F,5/13/2016,15,2,3,5,3,4,3,3,3

605,F,5/13/2016,15,2,3,5,3,4,3,3,3

606,F,5/13/2016,12,2,4,5,4,4,4,5,3

607,F,5/13/2016,17,2,6,6,5,4,5,5,5

608,F,5/13/2016,17,2,4,6,4,4,4,4,4

609,F,5/13/2016,16,2,4,4,3,5,4,4,4

610,F,5/13/2016,14,2,6,6,5,4,5,4,5

611,F,5/13/2016,17,2,5,6,5,5,5,5,4

612,F,5/13/2016,16,2,3,5,3,5,3,3,3

613,F,5/13/2016,11,2,5,6,5,4,5,4,5

614,F,5/13/2016,13,2,4,5,4,5,4,4,4

615,F,5/13/2016,15,2,3,5,3,4,3,3,3

501,E,5/14/2016,14,2,4,5,6,5,5,5,7

502,E,5/14/2016,14,2,5,6,6,6,5,4,7

503,E,5/14/2016,15,2,5,6,6,6,6,6,6

504,E,5/14/2016,16,2,6,6,6,6,7,6,7

505,E,5/14/2016,14,2,4,5,5,6,6,6,6

506,E,5/14/2016,14,2,5,6,6,6,6,6,5

507,E,5/14/2016,15,2,,,,,,,

508,E,5/14/2016,15,2,4,6,5,6,4,4,6

516,E,5/14/2016,15,2,4,5,6,5,6,6,5

509,E,5/14/2016,15,2,5,6,6,6,6,6,6

510,E,5/14/2016,13,2,,,,,,,

511,E,5/14/2016,14,2,4,4,5,4,4,4,5

512,E,5/14/2016,15,2,,,,,,,

514,E,5/14/2016,11,2,5,6,6,6,6,6,6

515,E,5/14/2016,13,2,5,6,6,6,6,5,6

501,E,5/15/2016,14,2,6,6,6,4,5,5,5

502,E,5/15/2016,14,2,6,6,6,5,5,5,6

503,E,5/15/2016,15,2,4,5,5,4,4,4,5

504,E,5/15/2016,16,2,,,,,,,

505,E,5/15/2016,14,2,5,5,5,5,4,4,5

506,E,5/15/2016,14,2,,,,,,,

507,E,5/15/2016,15,2,,,,,,,

508,E,5/15/2016,15,2,5,3,5,4,5,4,7

516,E,5/15/2016,15,2,4,5,5,4,4,4,4

509,E,5/15/2016,15,2,6,6,6,5,5,5,6

510,E,5/15/2016,13,2,,,,,,,

511,E,5/15/2016,14,2,5,4,5,3,4,4,4

512,E,5/15/2016,15,2,,,,,,,

514,E,5/15/2016,11,2,5,5,6,4,5,4,6

515,E,5/15/2016,13,2,,,,,,,

601,F,5/16/2016,15,2,6,6,5,5,6,5,6

602,F,5/16/2016,16,2,5,4,4,5,4,4,5

603,F,5/16/2016,16,2,5,5,5,4,4,5,5

604,F,5/16/2016,15,2,4,5,4,4,4,4,5

605,F,5/16/2016,15,2,4,4,4,4,4,4,5

606,F,5/16/2016,12,2,5,5,5,4,4,4,5

607,F,5/16/2016,17,2,6,6,5,5,4,5,5

608,F,5/16/2016,16,2,,,,,,,

609,F,5/16/2016,16,2,5,5,4,4,4,4,5

610,F,5/16/2016,14,2,5,5,5,5,4,5,6

611,F,5/16/2016,17,2,5,5,5,5,5,4,6

612,F,5/16/2016,16,2,5,5,4,4,4,4,5

613,F,5/16/2016,11,2,,,,,,,

614,F,5/16/2016,13,2,5,5,5,4,4,4,5

615,F,5/16/2016,15,2,,,,,,,

616,F,5/16/2016,18,2,5,5,4,5,5,4,5

617,F,5/16/2016,16,2,5,5,4,4,4,4,5

601,F,5/18/2016,15,2,6,6,5,5,6,5,6

602,F,5/18/2016,16,2,5,4,4,5,4,4,5

603,F,5/18/2016,16,2,5,5,5,4,4,5,5

604,F,5/18/2016,15,2,4,5,4,4,4,4,5

605,F,5/18/2016,15,2,4,4,4,4,4,4,5

606,F,5/18/2016,12,2,5,5,5,4,4,4,5

607,F,5/18/2016,17,2,6,6,5,5,4,5,5

608,F,5/18/2016,16,2,,,,,,,

609,F,5/18/2016,16,2,5,5,4,4,4,4,5

610,F,5/18/2016,14,2,5,5,5,5,4,5,6

611,F,5/18/2016,17,2,5,5,5,5,5,4,6

612,F,5/18/2016,16,2,5,5,4,4,4,4,5

613,F,5/18/2016,11,2,,,,,,,

614,F,5/18/2016,13,2,5,5,5,4,4,4,5

615,F,5/18/2016,15,2,,,,,,,

616,F,5/18/2016,18,2,5,5,4,5,5,4,5

